"time","tweet","time2","tweet2","class","cosine","dice","jaccard","manhattan","overlap","cosine_tfidf","dice_tfidf","manhattan_tfidf","lcs"
"2016-07-06 15:27:44","ATCS_DIY : 15.22 WIB kondisi lalin sp Kidsfun terpantau ramai. https://t.co/yG1Q9G2h01 (v… https://t.co/jzqogFMEyP) https://t.co/XQxvEz1KQI","2016-07-06 15:24:07","15.22 WIB kondisi lalin sp Kidsfun terpantau ramai. https://t.co/iVjMpxLSzE","similar",0.866025403784439,0.857142857142857,0.75,0.926829268292683,1,0.785129135363135,0.762703752999944,0.948714945116958,0.909090909090909
"2016-07-06 16:38:04","jl raya prupuk macet parah . padat merayap, yang ke jogja dan sekitarnya disarankan lewat jalur selatan (via @Riisma98)","2016-07-06 16:37:23","@lewatmana jl raya prupuk macet parah . padat merayap, yang ke jogja dan sekitarnya disarankan lewat jalur selatan","similar",0.970142500145332,0.96969696969697,0.941176470588235,0.975609756097561,1,0.984703410701911,0.984586431778125,0.98599618776595,0.980952380952381
"2016-07-06 16:49:59","lewatmana: jl raya prupuk macet parah . padat merayap, yang ke jogja dan sekitarnya disarankan lewat jalur selatan (via Riisma98)","2016-07-06 16:37:23","@lewatmana jl raya prupuk macet parah . padat merayap, yang ke jogja dan sekitarnya disarankan lewat jalur selatan","similar",0.917662935482247,0.914285714285714,0.842105263157895,0.926829268292683,1,0.884480116309772,0.870438994037805,0.913810378378315,0.899563318777293
"2016-07-06 16:52:49","16.52 WIB kondisi lalu lintas di simpang patran terpantau ramai lancar dari semua arah https://t.co/rE7AoirJ5l","2016-07-06 16:50:50","16.50 WIB kondisi lalu lintas di simpang UIN terpantau ramai lancar dari semua arah https://t.co/MsnNjcX0QG","similar",0.866666666666667,0.866666666666667,0.764705882352941,0.902439024390244,0.866666666666667,0.520693630372876,0.520518041467589,0.90871251428608,0.946745562130178
"2016-07-06 16:53:33","ATCS_DIY : 16.45 WIB kondisi lalu lintas di simpang bandara terpantau ramai lancar dari ti… https://t.co/FpkyAowKHQ) https://t.co/ohgEhgRYZL","2016-07-06 16:45:50","16.45 WIB kondisi lalu lintas di simpang bandara terpantau ramai lancar dari timur dan barat, lancar dari selatan https://t.co/wV8qYKmeva","similar",0.78192905271403,0.769230769230769,0.65,0.780487804878049,0.8125,0.631523316447725,0.631508495631574,0.872032483351209,0.79
"2016-07-06 16:53:36","ATCS_DIY : 16.47 WIB kondisi lalu lintas di simpang maguwo terpantau padat lancar dari tim… https://t.co/oDMREyika0) https://t.co/x84SdN0j1A","2016-07-06 16:49:13","16.47 WIB kondisi lalu lintas di simpang maguwo terpantau padat lancar dari timur dan barat https://t.co/qGkONbd1hJ","similar",0.8125,0.8125,0.68421052631579,0.853658536585366,0.8125,0.679877531570289,0.675793544892574,0.901340095916271,0.88268156424581
"2016-07-06 16:53:38","ATCS_DIY : 16.50 WIB kondisi lalu lintas di simpang UIN terpantau ramai lancar dari semua … https://t.co/OOrwdjdVe8) https://t.co/VPzoNQ9Sd3","2016-07-06 16:50:50","16.50 WIB kondisi lalu lintas di simpang UIN terpantau ramai lancar dari semua arah https://t.co/MsnNjcX0QG","similar",0.903696114115064,0.903225806451613,0.823529411764706,0.926829268292683,0.933333333333333,0.925289937755931,0.922667529280506,0.964247707623793,0.917647058823529
"2016-07-06 16:53:42","ATCS_DIY : 16.51 WIB kondisi lalu lintas di jalan malioboro terpantau ramai lancar, tetap … https://t.co/r09jngHBns) https://t.co/AgkbmHoptE","2016-07-06 16:51:36","16.51 WIB kondisi lalu lintas di jalan malioboro terpantau ramai lancar, tetap patuhi rambu lalu lintas dan marka.. https://t.co/D3FS9GN8ga","similar",0.807572853087248,0.789473684210526,0.68421052631579,0.804878048780488,0.866666666666667,0.665770086322911,0.642292198981548,0.875574687058029,0.777777777777778
"2016-07-06 16:53:44","ATCS_DIY : 16.52 WIB kondisi lalu lintas di simpang patran terpantau ramai lancar dari sem… https://t.co/eML2WXkOFK) https://t.co/yho8zJDhpw","2016-07-06 16:52:49","16.52 WIB kondisi lalu lintas di simpang patran terpantau ramai lancar dari semua arah https://t.co/rE7AoirJ5l","similar",0.839146391678274,0.838709677419355,0.722222222222222,0.878048780487805,0.866666666666667,0.702145938205192,0.695968271441393,0.915521002676166,0.908045977011494
"2016-07-06 16:56:18","RT @ATCS_DIY: 16.45 WIB kondisi lalu lintas di simpang bandara terpantau ramai lancar dari timur dan barat, lancar dari selatan https://t.c…","2016-07-06 16:45:50","16.45 WIB kondisi lalu lintas di simpang bandara terpantau ramai lancar dari timur dan barat, lancar dari selatan https://t.co/wV8qYKmeva","similar",1,1,1,1,0.894736842105263,1,1,1,1
"2016-07-06 16:56:35","RT @ATCS_DIY: 16.47 WIB kondisi lalu lintas di simpang maguwo terpantau padat lancar dari timur dan barat https://t.co/qGkONbd1hJ","2016-07-06 16:49:13","16.47 WIB kondisi lalu lintas di simpang maguwo terpantau padat lancar dari timur dan barat https://t.co/qGkONbd1hJ","similar",1,1,1,1,1,1,1,1,1
"2016-07-06 16:57:05","RT @ATCS_DIY: 16.50 WIB kondisi lalu lintas di simpang UIN terpantau ramai lancar dari semua arah https://t.co/MsnNjcX0QG","2016-07-06 16:50:50","16.50 WIB kondisi lalu lintas di simpang UIN terpantau ramai lancar dari semua arah https://t.co/MsnNjcX0QG","similar",1,1,1,1,1,1,1,1,1
"2016-07-06 16:57:09","RT @ATCS_DIY: 16.51 WIB kondisi lalu lintas di jalan malioboro terpantau ramai lancar, tetap patuhi rambu lalu lintas dan marka.. https://t…","2016-07-06 16:51:36","16.51 WIB kondisi lalu lintas di jalan malioboro terpantau ramai lancar, tetap patuhi rambu lalu lintas dan marka.. https://t.co/D3FS9GN8ga","similar",1,1,1,1,0.894736842105263,1,1,1,1
"2016-07-06 16:57:21","RT @ATCS_DIY: 16.52 WIB kondisi lalu lintas di simpang patran terpantau ramai lancar dari semua arah https://t.co/rE7AoirJ5l","2016-07-06 16:52:49","16.52 WIB kondisi lalu lintas di simpang patran terpantau ramai lancar dari semua arah https://t.co/rE7AoirJ5l","similar",1,1,1,1,1,1,1,1,1
"2016-07-06 16:57:25","RT @ATCS_DIY: 16.54 WIB kondisi lalu lintas di sekitaran bundaran kleringan terpantau ramai lancar https://t.co/JoPp69Hb2E","2016-07-06 16:54:15","16.54 WIB kondisi lalu lintas di sekitaran bundaran kleringan terpantau ramai lancar https://t.co/JoPp69Hb2E","similar",1,1,1,1,1,1,1,1,1
"2016-07-06 17:10:17","ATCS_DIY : 16.54 WIB kondisi lalu lintas di sekitaran bundaran kleringan terpantau ramai l… https://t.co/CxuG7NOm8L) https://t.co/WX0gE2MVHF","2016-07-06 16:54:15","16.54 WIB kondisi lalu lintas di sekitaran bundaran kleringan terpantau ramai lancar https://t.co/JoPp69Hb2E","similar",0.859337848847319,0.857142857142857,0.75,0.902439024390244,0.923076923076923,0.406027398866405,0.280485685645002,0.862404936579521,0.918604651162791
"2016-07-06 17:17:16","RT @ATCS_DIY: 17.17 WIB lalu lintas di ring road utara (Sp.Monjali-kentungan-concat-seturan) terpantau padat dari arah barat https://t.co/s…","2016-07-06 17:16:39","17.17 WIB lalu lintas di ring road utara (Sp.Monjali-kentungan-concat-seturan) terpantau padat dari arah barat https://t.co/skSoOQI4VL","similar",1,1,1,1,0.947368421052632,1,1,1,1
"2016-07-06 17:24:51","RT @ATCS_DIY: 17.23 WIB lalu lintas di simpang kidsfun terpantau padat dari timur https://t.co/mvgKbHG4nW","2016-07-06 17:23:00","17.23 WIB lalu lintas di simpang kidsfun terpantau padat dari timur https://t.co/mvgKbHG4nW","similar",1,1,1,1,1,1,1,1,1
"2016-07-06 17:26:36","17.17 WIB lalin ring road utara (Sp.Monjali-kentungan-concat-seturan) terpantau padat dari arah barat https://t.co/ghYRqcT6lu via @ATCS_DIY","2016-07-06 17:16:39","17.17 WIB lalu lintas di ring road utara (Sp.Monjali-kentungan-concat-seturan) terpantau padat dari arah barat https://t.co/skSoOQI4VL","similar",0.87831006565368,0.878048780487805,0.75,0.878048780487805,0.833333333333333,0.962264045968738,0.962098193992347,0.964240231814948,0.944206008583691
"2016-07-06 17:26:51","ATCS_DIY : 17.17 WIB lalu lintas di ring road utara (Sp.Monjali-kentungan-concat-seturan) … https://t.co/8agdRmTlNb) https://t.co/jsQdY75wT6","2016-07-06 17:16:39","17.17 WIB lalu lintas di ring road utara (Sp.Monjali-kentungan-concat-seturan) terpantau padat dari arah barat https://t.co/skSoOQI4VL","similar",0.822951199797824,0.82051282051282,0.65,0.829268292682927,0.8125,0.920105339903607,0.920105326203548,0.931925063939106,0.809302325581395
"2016-07-06 17:26:53","ATCS_DIY : 17.23 WIB lalu lintas di simpang kidsfun terpantau padat dari timur … https://t.co/6QVLADOyjr) https://t.co/IJQ9gDkOsT","2016-07-06 17:23:00","17.23 WIB lalu lintas di simpang kidsfun terpantau padat dari timur https://t.co/mvgKbHG4nW","similar",0.925820099772552,0.923076923076923,0.857142857142857,0.951219512195122,1,0.917880908353226,0.913193112657733,0.971582412002829,0.937062937062937
"2016-07-06 17:28:57","17.23 WIB lalu lintas di simpang kidsfun terpantau padat dari timur https://t.co/0b6KxXnRar l @ATCS_DIY","2016-07-06 17:23:00","17.23 WIB lalu lintas di simpang kidsfun terpantau padat dari timur https://t.co/mvgKbHG4nW","similar",0.960768922830523,0.96,0.923076923076923,0.975609756097561,1,0.426828986671535,0.308214525754254,0.916359310424432,0.985294117647059
"2016-07-06 17:30:11","Lalu lintas di ring road utara (Sp.Monjali-kentungan-concat-seturan) terpantau padat dari arah barat https://t.co/f4bExnc62I l @ATCS_DIY","2016-07-06 17:16:39","17.17 WIB lalu lintas di ring road utara (Sp.Monjali-kentungan-concat-seturan) terpantau padat dari arah barat https://t.co/skSoOQI4VL","similar",0.846809798439941,0.842105263157895,0.842105263157895,0.902439024390244,0.941176470588235,0.400790478666021,0.335426374955798,0.858147771701998,0.947826086956522
"2016-07-06 17:33:32","RT @Jogja_Sun: Lalu lintas di ring road utara (Sp.Monjali-kentungan-concat-seturan) terpantau padat dari arah barat https://t.co/f4bExnc62I…","2016-07-06 17:30:11","Lalu lintas di ring road utara (Sp.Monjali-kentungan-concat-seturan) terpantau padat dari arah barat https://t.co/f4bExnc62I l @ATCS_DIY","similar",0.970142500145332,0.96969696969697,0.941176470588235,0.975609756097561,1,0.465592623194774,0.356312753274196,0.89544913803054,0.990909090909091
"2016-07-06 17:45:41","jl raya prupuk macet parah . padat merayap, yang ke jogja dan sekitarnya disarankan lewat jalur selatan","2016-07-06 16:37:23","@lewatmana jl raya prupuk macet parah . padat merayap, yang ke jogja dan sekitarnya disarankan lewat jalur selatan","similar",1,1,1,1,1,1,1,1,1
"2016-07-06 18:07:04","RT @ATCS_DIY: 18.05 WIB terjadi peningkatan volume kendaraan dari arah timur di simpang prambanan (masuk ke DIY) https://t.co/DnqWdFqIrE","2016-07-06 18:06:11","18.05 WIB terjadi peningkatan volume kendaraan dari arah timur di simpang prambanan (masuk ke DIY) https://t.co/DnqWdFqIrE","similar",1,1,1,1,1,1,1,1,1
"2016-07-06 18:19:53","ATCS_DIY : 18.05 WIB terjadi peningkatan volume kendaraan dari arah timur di simpang pramb… https://t.co/sGJBJ345RR) https://t.co/EfKDgdwY7k","2016-07-06 18:06:11","18.05 WIB terjadi peningkatan volume kendaraan dari arah timur di simpang prambanan (masuk ke DIY) https://t.co/DnqWdFqIrE","similar",0.839146391678274,0.838709677419355,0.722222222222222,0.878048780487805,0.866666666666667,0.66417565970216,0.662533849294769,0.897621295462078,0.858695652173913
"2016-07-06 18:19:58","RT @ATCS_DIY: 18.18 WIB terjadi penngkatan volume kendaraan di simpang sedayu dari arah barat ke timur (Purworejo ke DIY) https://t.co/nLcL…","2016-07-06 18:19:43","18.18 WIB terjadi penngkatan volume kendaraan di simpang sedayu dari arah barat ke timur (Purworejo ke DIY) https://t.co/nLcLdOpvMk","similar",1,1,1,1,0.888888888888889,1,1,1,1
"2016-07-06 18:33:13","RT @ATCS_DIY: 18.27 lalu lintas di simpang tempel terpantau volume kendaraan cukup padat dari arah utara ke selatan (masuk DIY) https://t.c…","2016-07-06 18:27:21","18.27 lalu lintas di simpang tempel terpantau volume kendaraan cukup padat dari arah utara ke selatan (masuk DIY) https://t.co/aScbSckYCS","similar",1,1,1,1,1,1,1,1,1
"2016-07-06 18:38:13","ATCS_DIY : 18.18 WIB terjadi penngkatan volume kendaraan di simpang sedayu dari arah barat… https://t.co/JODJQkuqef) https://t.co/Rq85mBCBYs","2016-07-06 18:19:43","18.18 WIB terjadi penngkatan volume kendaraan di simpang sedayu dari arah barat ke timur (Purworejo ke DIY) https://t.co/nLcLdOpvMk","similar",0.827340303992031,0.82051282051282,0.764705882352941,0.878048780487805,0.866666666666667,0.725204685544715,0.698619280386153,0.905838659677559,0.818652849740933
"2016-07-06 18:38:16","ATCS_DIY : 18.27 lalu lintas di simpang tempel terpantau volume kendaraan cukup padat dari… https://t.co/L8l87nMV5Z) https://t.co/qr9T9aazyr","2016-07-06 18:27:21","18.27 lalu lintas di simpang tempel terpantau volume kendaraan cukup padat dari arah utara ke selatan (masuk DIY) https://t.co/aScbSckYCS","similar",0.829288428862729,0.823529411764706,0.7,0.853658536585366,0.933333333333333,0.752262980349,0.733917046684852,0.904813823880869,0.793969849246231
"2016-07-06 18:56:29","RT @ATCS_DIY: 18.55 WIB peningkatan volume kendaraan di bundaran kleringan menuju kawasan malioboro, arus lalu lintas padat https://t.co/J7…","2016-07-06 18:55:11","18.55 WIB peningkatan volume kendaraan di bundaran kleringan menuju kawasan malioboro, arus lalu lintas padat https://t.co/J7pP6QUSyK","similar",1,1,1,1,1,1,1,1,1
"2016-07-06 18:56:55","ATCS_DIY : 18.55 WIB peningkatan volume kendaraan di bundaran kleringan menuju kawasan mal… https://t.co/igy4Z5SKGr) https://t.co/SSbpcyE1ef","2016-07-06 18:55:11","18.55 WIB peningkatan volume kendaraan di bundaran kleringan menuju kawasan malioboro, arus lalu lintas padat https://t.co/J7pP6QUSyK","similar",0.734968415259167,0.733333333333333,0.578947368421053,0.804878048780488,0.785714285714286,0.804406403156835,0.800412758199832,0.902573107890054,0.806122448979592
"2016-07-06 18:56:58","ATCS_DIY : 18.56 WIB lalu lintas di jalan malioboro terpantau padat merayap. … https://t.co/0BclNJm7mc) https://t.co/2J6IJhDd1W","2016-07-06 18:56:21","18.56 WIB lalu lintas di jalan malioboro terpantau padat merayap. https://t.co/oh3qQEYtAt","similar",0.9198662110078,0.916666666666667,0.846153846153846,0.951219512195122,1,0.902046676360001,0.8953424161212,0.971582412002829,0.934306569343065
"2016-07-06 18:57:11","18.55 WIB peningkatan volume kendaraan di bundaran kleringan menuju kawasan malioboro, lalin padat https://t.co/nV4y70Pqwf via @ATCS_DIY","2016-07-06 18:55:11","18.55 WIB peningkatan volume kendaraan di bundaran kleringan menuju kawasan malioboro, arus lalu lintas padat https://t.co/J7pP6QUSyK","similar",0.839146391678274,0.838709677419355,0.722222222222222,0.878048780487805,0.866666666666667,0.941081527627259,0.941022358706482,0.958995921567754,0.92822966507177
"2016-07-06 18:57:13","RT @ATCS_DIY: 18.56 WIB lalu lintas di jalan malioboro terpantau padat merayap. https://t.co/oh3qQEYtAt","2016-07-06 18:56:21","18.56 WIB lalu lintas di jalan malioboro terpantau padat merayap. https://t.co/oh3qQEYtAt","similar",1,1,1,1,1,1,1,1,1
"2016-07-06 19:05:12","RT @lalinjogja: 19.02 terjadi antrian cukup panjang di lampu merah simpang empat ring road jln Bantul","2016-07-06 19:03:10","19.02 terjadi antrian cukup panjang di lampu merah simpang empat ring road jln Bantul","similar",1,1,1,1,1,1,1,1,1
"2016-07-06 19:28:23","RT @Pmiklaten: Dilaporkan arus lalin dpn posko Al Aqsho padat merayap, pengalihan jalur dr solo menuju jogja lwt by pass. @kabarklaten @hum…","2016-07-06 19:26:55","Dilaporkan arus lalin dpn posko Al Aqsho padat merayap, pengalihan jalur dr solo menuju jogja lwt by pass. @kabarklaten @humaskabklaten","similar",1,1,1,1,1,1,1,1,1
"2016-07-06 20:06:07","20.03 WIB lalu lintas di sekitar simpang tugu terpantau padat lancar ~ via @ATCS_DIY https://t.co/9H91x8GaKK","2016-07-06 20:04:28","20.03 WIB lalu lintas di sekitar simpang tugu terpantau padat lancar https://t.co/jxAPfHs8Ro","similar",0.960768922830523,0.96,0.923076923076923,0.975609756097561,1,0.94570937291464,0.944237929827589,0.98599618776595,0.971428571428571
"2016-07-06 20:07:41","20.05 WIB kondisi lalu lintas di KM 0 terpantau ramai lancar ~ via @ATCS_DIY https://t.co/qPgywg4zbb","2016-07-06 20:06:32","20.05 WIB kondisi lalu lintas di KM 0 terpantau ramai lancar https://t.co/zMCrtOwCYg","similar",0.960768922830523,0.96,0.923076923076923,0.975609756097561,1,0.977569751905903,0.97731825860789,0.98599618776595,0.967741935483871
"2016-07-06 20:08:33","20.00 WIB lalu lintas di jalan Malioboro terpantau macet ~ via @ATCS_DIY https://t.co/1nIPSncKWv","2016-07-06 20:00:28","20.00 WIB lalu lintas di jalan malioboro terpantau macet https://t.co/NT85AA6HLk","similar",0.953462589245592,0.952380952380952,0.909090909090909,0.975609756097561,1,0.932377903721164,0.930097122692143,0.98599618776595,0.96551724137931
"2016-07-06 20:09:29","20.00 WIB lalu lintas di jalan Malioboro terpantau pata merayap  ~ via @ATCS_DIY https://t.co/bt6xxuMdJf","2016-07-06 20:00:28","20.00 WIB lalu lintas di jalan malioboro terpantau macet https://t.co/NT85AA6HLk","similar",0.821583836257749,0.818181818181818,0.692307692307692,0.902439024390244,0.9,0.603982630544935,0.588400082521595,0.930287381502135,0.861788617886179
"2016-07-06 20:11:17","ATCS_DIY : 20.00 WIB lalu lintas di jalan malioboro terpantau macet … https://t.co/ZyHOS0D3VW) https://t.co/I4pmjeXsdg","2016-07-06 20:00:28","20.00 WIB lalu lintas di jalan malioboro terpantau macet https://t.co/NT85AA6HLk","similar",0.912870929175277,0.909090909090909,0.833333333333333,0.951219512195122,1,0.904651720337308,0.898304649587613,0.971582412002829,0.925619834710744
"2016-07-06 20:11:21","ATCS_DIY : 20.03 WIB lalu lintas di sekitar simpang tugu terpantau padat lancar … https://t.co/DGgz3cnMfH) https://t.co/L9FTqcU7uk","2016-07-06 20:04:28","20.03 WIB lalu lintas di sekitar simpang tugu terpantau padat lancar https://t.co/jxAPfHs8Ro","similar",0.925820099772552,0.923076923076923,0.857142857142857,0.951219512195122,1,0.922214819929554,0.918014742934735,0.971582412002829,0.937931034482759
"2016-07-06 20:11:26","ATCS_DIY : 20.05 WIB kondisi lalu lintas di KM 0 terpantau ramai lancar … https://t.co/FTqKSpzbPk) https://t.co/6DKbRUAOXE","2016-07-06 20:06:32","20.05 WIB kondisi lalu lintas di KM 0 terpantau ramai lancar https://t.co/zMCrtOwCYg","similar",0.925820099772552,0.923076923076923,0.857142857142857,0.951219512195122,1,0.96697397051742,0.965990882602374,0.971582412002829,0.930232558139535
"2016-07-06 20:13:08","RT @rasarab: Dari piyungan terpantau arah dari dari jogja ke wonosari rame lancar, sedang arah ke Jogja lancar","2016-07-06 15:11:02","Dari piyungan terpantau arah dari dari jogja ke wonosari rame lancar, sedang arah ke Jogja lancar","similar",1,1,1,1,0.625,1,1,1,1
"2016-07-06 20:14:20","RT @ATCS_DIY: 20.10 wib, kondisi lalin sp kids fun dari arah timur terpantau antrian kend cukup panjang https://t.co/DraMPyKwdT","2016-07-06 20:11:16","20.10 wib, kondisi lalin sp kids fun dari arah timur terpantau antrian kend cukup panjang https://t.co/DraMPyKwdT","similar",1,1,1,1,1,1,1,1,1
"2016-07-06 20:15:46","20.05 WIB kondisi lalu lintas di KM 0 terpantau ramai lancar https://t.co/XVr7auoiPx l @ATCS_DIY","2016-07-06 20:06:32","20.05 WIB kondisi lalu lintas di KM 0 terpantau ramai lancar https://t.co/zMCrtOwCYg","similar",0.960768922830523,0.96,0.923076923076923,0.975609756097561,1,0.52798441563136,0.435994086091656,0.89544913803054,0.983606557377049
"2016-07-06 20:18:21","RT @ATCS_DIY: 20.05 WIB kondisi lalu lintas di KM 0 terpantau ramai lancar https://t.co/zMCrtOwCYg","2016-07-06 20:06:32","20.05 WIB kondisi lalu lintas di KM 0 terpantau ramai lancar https://t.co/zMCrtOwCYg","similar",1,1,1,1,1,1,1,1,1
"2016-07-06 20:21:16","RT @ATCS_DIY: 20.00 WIB lalu lintas di jalan malioboro terpantau macet https://t.co/NT85AA6HLk","2016-07-06 20:00:28","20.00 WIB lalu lintas di jalan malioboro terpantau macet https://t.co/NT85AA6HLk","similar",1,1,1,1,1,1,1,1,1
"2016-07-06 20:21:45","RT @ATCS_DIY: 20.03 WIB lalu lintas di sekitar simpang tugu terpantau padat lancar https://t.co/jxAPfHs8Ro","2016-07-06 20:04:28","20.03 WIB lalu lintas di sekitar simpang tugu terpantau padat lancar https://t.co/jxAPfHs8Ro","similar",1,1,1,1,1,1,1,1,1
"2016-07-06 20:29:08","ATCS_DIY : 20.10 wib, kondisi lalin sp kids fun dari arah timur terpantau antrian kend cuk… https://t.co/QLwAMX3uQl) https://t.co/bRAbnisIGY","2016-07-06 20:11:16","20.10 wib, kondisi lalin sp kids fun dari arah timur terpantau antrian kend cukup panjang https://t.co/DraMPyKwdT","similar",0.848874687627165,0.848484848484848,0.736842105263158,0.878048780487805,0.875,0.732658661288323,0.731678971059594,0.911074933917053,0.902564102564103
"2016-07-06 21:03:33","RT @infojogjakarta: REALTIME NEWS: Lalu Lintas Aresa Tugu Jogja Ramai Lancar https://t.co/qqpaZhRjtr  .","2016-07-06 20:54:06","REALTIME NEWS: Lalu Lintas Aresa Tugu Jogja Ramai Lancar https://t.co/qqpaZhRjtr  .","similar",1,1,1,1,1,1,1,1,1
"2016-07-06 21:22:08","RT @Jogja_Sun: 20.05 WIB kondisi lalu lintas di KM 0 terpantau ramai lancar https://t.co/XVr7auoiPx l @ATCS_DIY","2016-07-06 20:06:32","20.05 WIB kondisi lalu lintas di KM 0 terpantau ramai lancar https://t.co/zMCrtOwCYg","similar",0.960768922830523,0.96,0.923076923076923,0.975609756097561,1,0.52798441563136,0.435994086091656,0.89544913803054,0.983606557377049
"2016-07-06 21:35:03","#jogja #update REALTIME NEWS: Lalu Lintas Aresa Tugu Jogja Ramai Lancar: Namun memang, kendaraan lebih ... https://t.co/eV4tzu9DcK #news","2016-07-06 20:54:06","REALTIME NEWS: Lalu Lintas Aresa Tugu Jogja Ramai Lancar https://t.co/qqpaZhRjtr  .","similar",0.832050294337844,0.818181818181818,0.692307692307692,0.902439024390244,1,0.594783603031278,0.522641480810144,0.903208932657498,0.79136690647482
